f_avg_duration	f_avg_passrate	f_avg_win_duration	f_avg_retrytimes	level_id
39.889939774365935	0.9444669584746164	35.58275694964536	0.017225428432970615	1
60.6839750606825	0.9918362833378712	56.71570643079129	0.004637819746593354	2
76.94735522687391	0.9912315776755486	71.78994261552401	0.004480016107923084	3
58.17034667767231	0.9938433619123879	54.84288154013353	0.004761165450499405	4
101.78457727176891	0.9541699902830568	85.65054652092775	0.02735270594508132	5
74.66684589740831	0.9887792991083668	69.90209525866725	0.003240090722540231	6
84.70814417765138	0.9801562035447346	75.75265562221367	0.01183334250646706	7
84.86486935341009	0.9576847904979836	72.82099972074839	0.02055291817927953	8
88.00634524956092	0.9745375088655932	78.4406982714359	0.01169490558503052	9
103.93505231261793	0.9519029621775942	80.20583975435954	0.0793117432361972	10
104.96346658885322	0.9491528223578539	82.46043930089748	0.08673830892772792	11
88.48725663716814	0.976336259774314	78.64478833155461	0.0144076840981857	12
69.78608539862645	0.9979608964800424	65.93308239230447	0.0011352094162633685	13
121.71085782843431	0.8381829831382982	80.01147015293537	0.15700542673902318	14
124.4122987004912	0.9549315034181244	101.81134921133663	0.045120341858857535	15
68.62494493738595	0.9951772133431565	65.04202633734485	0.002583328082666499	16
152.20607871812803	0.8991848308040256	116.3428793572632	0.05688739147337048	17
173.8486675744019	0.8300007502205572	112.92334889926614	0.1467645096731154	18
172.680973008997	0.8665177071892763	116.01106708566743	0.16177073370679054	19
164.48857980500443	0.9093387237816776	125.09477689380836	0.0711864406779661	20
141.0902359698291	0.9426079458433092	115.34953687582701	0.03182672888084129	21
146.0368718198927	0.9411637183905128	114.51217281170841	0.07578103011539544	22
104.45186530669277	0.900246810128249	77.37688335573318	0.09188653886963287	23
138.2478504938535	0.9343594562716844	110.61507026096932	0.03728133065672498	24
145.33476918658909	0.923715276515192	112.52379572618617	0.03795726186164433	25
159.1997978193371	0.8722981338232313	109.9837314964092	0.06609995603107137	26
117.93443591258122	0.952484040845124	98.74799405646358	0.02369985141158989	27
144.08898242504802	0.8921514269319268	104.11208511275942	0.07717089982767664	28
89.70164082492849	0.984955012914896	81.93047281502149	0.008521227660055803	29
133.5123123123123	0.8677263266882349	92.2490316700843	0.13328776486671226	30
138.18470809792842	0.8297225179397026	83.82016098121886	0.16742046761211193	31
166.26634345882886	0.7751157046153545	85.52743335399876	0.3522163670179789	32
113.75050379786079	0.9390091755323892	82.45005076935094	0.10989611809732094	33
111.11567720178809	0.9476585502747292	91.74166600992987	0.031602175112302	34
155.30085712039002	0.8924444691511108	108.34361583717602	0.10828430593099064	35
96.4187628539788	0.9743245143985679	82.55307838781339	0.02951443986036179	36
182.1787772087068	0.84838358734327	118.18840579710144	0.15624491125223905	37
199.7603831294269	0.8227062822427484	118.35087431245384	0.2453821525326328	38
194.63969391077825	0.8721036106836515	128.80878467635404	0.14985138705416115	39
182.5609157808667	0.7472211383608091	95.00351582119538	0.40105474635861377	40
154.54352476550932	0.7719650081238508	88.82589434971581	0.2668004012036108	41
191.54373443983403	0.7433976901830093	100.00755581967907	0.4238899736819764	42
187.25829823083404	0.8466039890583426	105.50115493198734	0.3960988963983232	43
173.20682302771854	0.8189600176850783	107.84424947880473	0.19709867963863795	44
239.37357455200203	0.7737459106627032	131.84896703296704	0.3403956043956044	45
190.0559167750325	0.751399520460722	105.63005933929678	0.3135240457001152	46
256.52456124878745	0.8049410838920371	158.06343485312667	0.2425662281492161	47
163.35181217639706	0.904304317485118	121.095190832807	0.07633312280068573	48
317.2517985611512	0.6848839448690565	150.68870523415978	0.6222222222222222	49
217.31801142449126	0.7164306164068877	111.03476911845229	0.4523635699945245	50
214.06381063810642	0.7177358350378645	97.36831973599779	0.4520121001008342	51
166.8681449037321	0.8379873954182699	99.57200886262925	0.23855243722304284	52
226.16304347826087	0.7752445947763223	103.92986844543265	0.5181582360570688	53
177.3575134333889	0.847572467507148	102.43917525773195	0.3033739456419869	54
151.15973904939423	0.8998910027177424	100.3353406097102	0.2338163342115168	55
242.60411576771287	0.8466757813485837	152.87177534507381	0.2513089005235602	56
229.3527348563845	0.820704439434222	124.21653961208143	0.4199556113094664	57
182.93662039253232	0.9017128641530259	133.87211213146446	0.1234412759787337	58
200.07077953132472	0.8291346797747211	119.44591846615671	0.3045414931732352	59
172.98145835334807	0.8989300219533665	125.55448904401784	0.12516967229009113	60
211.0913808013837	0.7881824794891819	105.0937743950039	0.4312060889929743	61
208.33616774567588	0.7822338684520248	114.8222702278083	0.3783385703063629	62
222.5335285505124	0.7752956211899237	115.60749702499008	0.4692582308607695	63
268.31356429829714	0.7622552470326603	132.84491711603755	0.4919113241461953	64
224.39242908509792	0.8162357062704281	133.4024984765387	0.30570790168596385	65
224.6563788076807	0.8482331200112779	144.22281221280502	0.2105585622383335	66
204.19777018883084	0.793826631693523	113.63911620294596	0.3803191489361702	67
178.5599959734246	0.8349247122182791	100.27348600508905	0.3556234096692112	68
172.82241467142128	0.8188510677979136	104.70452904157641	0.2806148767151553	69
268.6744562468386	0.697015075361567	122.1977477012088	0.5283603678065916	70
254.09054634745243	0.7692526883918402	115.47948637644848	0.61415596617601	71
290.7144629380752	0.6925413367631695	116.05948467818895	0.8429646909129467	72
335.73253513794896	0.5950194128066134	104.65670036567005	1.1684233168423317	73
333.47472597637545	0.705804972783754	145.58061336254107	0.7073384446878422	74
319.1987783969138	0.6465428165728306	120.3061494379546	0.958232312100507	75
293.04801647517877	0.7058886512273146	122.2373916907354	0.8273716951788491	76
331.97931110377465	0.7478254624233341	161.56579833819896	0.5668088928812037	77
353.5464553060326	0.6573754119419538	136.52807077237156	0.9533855052739026	78
321.22601136743566	0.6926739738607892	132.4816933638444	0.7776887871853547	79
247.70144371757274	0.7202177671745489	109.87208366854384	0.7737041719342604	80
241.1808715336729	0.6453390752441566	101.58645049218298	0.6795599305153446	81
366.4937973811165	0.7009764728595063	167.2935064935065	0.6851239669421487	82
218.1411078717201	0.7856032480311929	113.31978735971649	0.4699350265800354	83
322.14623630855283	0.7157689557903131	139.96306005719734	0.7026930409914204	84
230.3569090483984	0.6970855293805628	105.75285035629452	0.5923990498812352	85
249.748051948052	0.7703025850122313	125.08145393474086	0.5888915547024952	86
265.4089131207775	0.7495404770834921	133.0248947684907	0.468550811785929	87
223.62903608736943	0.7349384018193118	105.57336233985977	0.611916847957457	88
268.49080926235376	0.7034827378430476	111.36836971101086	0.7213754420192661	89
285.26929039952296	0.6043195965952605	99.4831707317073	1.0392682926829269	90
229.2189719513663	0.6990864751194741	91.63885490579888	0.8832884756545143	91
285.8046742552676	0.6668515714750126	113.20417490118577	0.8850049407114624	92
346.2497536945813	0.6882876775199649	141.0825861851244	0.8897588079302943	93
338.4103512014788	0.6774784048159989	140.89337356972212	0.8430780837419841	94
259.97530711006334	0.678194087900002	106.17803174603176	0.910095238095238	95
249.06968597522842	0.7206765292449965	118.39089982156513	0.6278358399184297	96
286.0534351145038	0.6516981568672806	108.32489451476792	1.0049865746068278	97
277.35649774209736	0.6206908455367026	90.46655561250641	1.3256022552537159	98
382.55740810913215	0.5813594644424289	118.88686605981796	1.4351105331599483	99
280.4114556637622	0.6894577918764713	117.21465900182908	0.8062451006009929	100
405.04880247231523	0.633800420642635	138.31278115903677	1.2357766604921938	101
287.68618054656133	0.6270089613348718	101.46891534391534	1.1810846560846562	102
307.89093041438616	0.6361767190625681	113.65647530040053	1.060747663551402	103
496.1503957783641	0.5927604102218478	173.37122969837588	1.2436194895591648	104
337.12822559191267	0.6472040476283181	109.87780650428628	1.38236494761192	105
373.37116154873166	0.5830231984289634	119.29944903581269	1.4663911845730029	106
269.55770793822813	0.7229456437403543	117.97689133425034	0.797799174690509	107
345.3880233030754	0.5984118502937102	116.71043818029585	1.3198437063912922	108
249.28411419205025	0.6651130938819799	103.65780314631769	0.930391201447863	109
280.4440771349863	0.714581610982697	128.22770051973592	0.705717095097626	110
324.3568875446797	0.6078678680560305	113.69876126126127	1.1531531531531531	111
371.78185328185333	0.5234793143064631	110.72241134751772	1.653049645390071	112
323.97539149888144	0.6581172200906779	129.5170495077757	0.9737480382365528	113
303.02129448024664	0.6318641483528026	100.82548515981735	1.4146689497716896	114
330.38017459870457	0.6138580278478318	116.50425255874298	1.2394406804093991	115
185.7824427480916	0.7533765400096748	84.55503965950861	0.642774230992455	116
242.4826787162553	0.7799010940204015	131.56713780918727	0.4531213191990578	117
80.15002727768685	0.8765048190580106	73.50155472636816	0.0	118
97.50898876404491	0.8497328706763605	90.13172664245626	0.0	119
268.8127950897073	0.8167788567118642	52.52686529157118	0.05245734657499363	120
424.0072727272727	0.7114423902378909	95.99189627228523	0.0706645056726094	121
267.58899914247206	0.7537347846506384	134.97796863330842	0.5380881254667662	122
151.05314726840854	0.3582879232453076	138.09754098360656	0.01065573770491803	123
378.2997448979592	0.6134069580961455	129.4836553828273	1.2742989975301466	124
294.37083452007977	0.6732194442893552	111.7334202143064	1.0037648421662322	125
281.55282375851993	0.9719341074672742	60.48928835262251	0.003447426742181729	126
644.9294364229157	0.7258321098186463	112.18478260869566	0.10551431601272536	127
491.88541991882613	0.3089549784487882	113.86366229321163	0.8419851682829436	128
391.8464419475656	0.8922340176924388	84.33806146572104	0.01943787759390596	129
496.70569719861504	0.2577520075537717	121.01779359430608	0.8297746144721234	130
468.0719094685575	0.5593864116659588	133.93365911446764	1.9857840959573525	131
418.55173906768647	0.5326397943434926	122.16780618311537	1.7440546967895365	132
668.8143186401613	0.4099269386865918	148.99065561416728	2.831951770911832	133
555.7449860928122	0.4690992143003757	139.63221007893142	2.3110200364298725	134
303.4601603017444	0.9746063415983256	60.90776930409914	0.0011916110581506195	135
706.1969898185038	0.736648509791092	113.46846401187237	0.1053673015087806	136
413.6838528239981	0.8922665914864545	83.6786771964462	0.01332675222112537	137
337.51777843079634	0.711875027912139	81.57704239917271	0.07273354015856599	138
148.64977566640275	0.3421251995123729	136.47666411629686	0.005355776587605203	139
398.046408513154	0.7284864400431132	96.74430465827948	0.07276436586195173	140
550.4533582089553	0.2408533316151568	139.07225964482546	0.8622167789344765	141
438.3627233791168	0.3993674779977777	100.15149208282585	2.618148599269184	142
451.8872292755788	0.5224836782951869	127.89787757613043	1.836358043678868	143
423.87757557527453	0.4832917546032561	102.86928914356513	2.3342109338702186	144
569.5858248596145	0.4564360232060953	131.35616653574235	2.7148468185388843	145
555.4729192166462	0.4399535007743496	126.00569890770934	2.7182206743707447	146
471.1529557030406	0.4646871987308904	112.44638602065132	2.4541699761715647	147
498.47424124513617	0.3915022032585196	102.3689865298268	3.3110968569595896	148
440.94801512287336	0.5506508773120935	123.14100486223663	2.0003241491085904	149
560.3145301853906	0.4487352906455969	128.5687366868753	2.7298050139275767	150
410.4862870890136	0.5509739715028721	121.11502386045748	1.8484449563929568	151
400.7838969404187	0.5567943985670568	116.39904322005935	1.8325635103926097	152
367.201516618264	0.4621810421989001	99.11333885666944	2.1458160729080364	153
352.85781990521326	0.5858966193336334	119.18455366098291	1.3950183884988303	154
429.57861328125	0.4820679531501777	109.39959738298944	2.302801543365207	155
569.8113580246912	0.4493826209763171	141.38979556777187	2.4713966672393064	156
500.71119193255083	0.3903476114000266	106.1370567072126	3.3458968648278224	157
529.1718828451883	0.4668268038719266	134.29093744584995	2.461964997400797	158
600.5382678751257	0.4035956810046824	130.82736439499303	3.1423852573018083	159
465.3225478570218	0.4724351640452451	107.97106501655918	2.66951368310964	160
362.3789275956283	0.4638265896014736	102.78665265370468	1.9679453494482395	161
357.84231091264303	0.7220193762600501	81.98394863563405	0.08121990369181381	162
528.1924746743848	0.2516872087106617	122.413390010627	0.9096705632306056	163
464.7250042727739	0.447143138030063	107.81771750616413	2.844487495597041	164
585.9582352941177	0.23772527353522185	140.28839590443687	1.023890784982935	165
56.05994005994006	0.9972527472527472	53.964947421131704	0.0	166
115.81749622926094	0.7456168415920741	104.63978494623656	0.0	167
159.70568927789938	0.3007840991976659	153.02154398563738	0.0	168
81.64045977011493	0.8652545155993432	74.94159808866472	0.0	169
97.590346834829	0.8544402480856519	91.60538243626064	0.0	170
481.95827586206894	0.4688501334770542	109.01100852272728	3.0033735795454546	171
543.1807672096688	0.5120824121056935	151.01640526410674	1.9949522264287003	172
